siteName,SLFL,year,temp,nDays
Kelso Reef,FL,2006,29.7,80
Kelso Reef,FL,2006,29.8,77
Kelso Reef,FL,2006,29.9,70
Kelso Reef,FL,2006,30,62
Kelso Reef,FL,2006,30.1,57
Kelso Reef,FL,2006,30.2,52
Kelso Reef,FL,2006,30.3,48
Kelso Reef,FL,2006,30.4,35
Kelso Reef,FL,2006,30.5,33
Kelso Reef,FL,2006,30.6,31
Kelso Reef,FL,2006,30.7,27
Kelso Reef,FL,2006,30.8,24
Kelso Reef,FL,2006,30.9,18
Kelso Reef,FL,2006,31,8
Kelso Reef,FL,2006,31.1,3
Kelso Reef,FL,2006,31.2,2
Kelso Reef,FL,2006,31.3,1
Kelso Reef,FL,2007,27.5,94
Kelso Reef,FL,2007,27.6,88
Kelso Reef,FL,2007,27.7,75
Kelso Reef,FL,2007,27.8,68
Kelso Reef,FL,2007,27.9,61
Kelso Reef,FL,2007,28,44
Kelso Reef,FL,2007,28.1,31
Kelso Reef,FL,2007,28.2,27
Kelso Reef,FL,2007,28.3,23
Kelso Reef,FL,2007,28.4,17
Kelso Reef,FL,2007,28.5,13
Kelso Reef,FL,2007,28.6,11
Kelso Reef,FL,2007,28.7,9
Kelso Reef,FL,2007,28.8,4
Kelso Reef,FL,2007,28.9,3
Kelso Reef,FL,2007,29,2
Kelso Reef,FL,2007,29.1,1
Kelso Reef,FL,2008,27.5,64
Kelso Reef,FL,2008,27.6,61
Kelso Reef,FL,2008,27.7,60
Kelso Reef,FL,2008,27.9,57
Kelso Reef,FL,2008,28,48
Kelso Reef,FL,2008,28.1,43
Kelso Reef,FL,2008,28.2,39
Kelso Reef,FL,2008,28.3,29
Kelso Reef,FL,2008,28.4,25
Kelso Reef,FL,2008,28.5,19
Kelso Reef,FL,2008,28.6,16
Kelso Reef,FL,2008,28.7,12
Kelso Reef,FL,2008,28.8,10
Kelso Reef,FL,2008,28.9,8
Kelso Reef,FL,2008,29,7
Kelso Reef,FL,2008,29.1,4
Kelso Reef,FL,2008,29.2,1
Kelso Reef,FL,2009,27.5,46
Kelso Reef,FL,2009,27.6,43
Kelso Reef,FL,2009,27.7,40
Kelso Reef,FL,2009,27.8,33
Kelso Reef,FL,2009,27.9,30
Kelso Reef,FL,2009,28,26
Kelso Reef,FL,2009,28.1,20
Kelso Reef,FL,2009,28.2,15
Kelso Reef,FL,2009,28.3,7
Kelso Reef,FL,2009,28.7,5
Kelso Reef,FL,2009,28.8,4
Kelso Reef,FL,2009,28.9,3
Kelso Reef,FL,2009,29,1
Kelso Reef,FL,2010,27.5,89
Kelso Reef,FL,2010,27.6,82
Kelso Reef,FL,2010,27.7,79
Kelso Reef,FL,2010,27.8,78
Kelso Reef,FL,2010,27.9,75
Kelso Reef,FL,2010,28,73
Kelso Reef,FL,2010,28.1,65
Kelso Reef,FL,2010,28.2,57
Kelso Reef,FL,2010,28.3,53
Kelso Reef,FL,2010,28.4,48
Kelso Reef,FL,2010,28.5,41
Kelso Reef,FL,2010,28.6,35
Kelso Reef,FL,2010,28.7,26
Kelso Reef,FL,2010,28.8,22
Kelso Reef,FL,2010,28.9,15
Kelso Reef,FL,2010,29,11
Kelso Reef,FL,2010,29.1,8
Kelso Reef,FL,2010,29.2,7
Kelso Reef,FL,2010,29.4,5
Kelso Reef,FL,2010,29.5,4
Kelso Reef,FL,2010,29.7,3
Kelso Reef,FL,2010,29.9,2
Kelso Reef,FL,2010,30,1
Kelso Reef,FL,2011,27.6,92
Kelso Reef,FL,2011,27.7,87
Kelso Reef,FL,2011,27.8,85
Kelso Reef,FL,2011,27.9,81
Kelso Reef,FL,2011,28,78
Kelso Reef,FL,2011,28.1,76
Kelso Reef,FL,2011,28.2,75
Kelso Reef,FL,2011,28.3,71
Kelso Reef,FL,2011,28.4,65
Kelso Reef,FL,2011,28.5,55
Kelso Reef,FL,2011,28.6,49
Kelso Reef,FL,2011,28.7,35
Kelso Reef,FL,2011,28.8,28
Kelso Reef,FL,2011,28.9,23
Kelso Reef,FL,2011,29,18
Kelso Reef,FL,2011,29.1,17
Kelso Reef,FL,2011,29.2,14
Kelso Reef,FL,2011,29.3,11
Kelso Reef,FL,2011,29.4,9
Kelso Reef,FL,2011,29.5,6
Kelso Reef,FL,2011,29.6,5
Kelso Reef,FL,2011,29.7,3
Kelso Reef,FL,2011,29.8,1
Kelso Reef,FL,2012,27.6,101
Kelso Reef,FL,2012,27.7,96
Kelso Reef,FL,2012,27.8,92
Kelso Reef,FL,2012,27.9,87
Kelso Reef,FL,2012,28,81
Kelso Reef,FL,2012,28.1,76
Kelso Reef,FL,2012,28.2,70
Kelso Reef,FL,2012,28.3,68
Kelso Reef,FL,2012,28.4,65
Kelso Reef,FL,2012,28.5,53
Kelso Reef,FL,2012,28.6,45
Kelso Reef,FL,2012,28.7,35
Kelso Reef,FL,2012,28.8,27
Kelso Reef,FL,2012,28.9,21
Kelso Reef,FL,2012,29,16
Kelso Reef,FL,2012,29.1,14
Kelso Reef,FL,2012,29.2,12
Kelso Reef,FL,2012,29.3,7
Kelso Reef,FL,2012,29.4,5
Kelso Reef,FL,2012,29.5,1
Kelso Reef,FL,2013,27.5,103
Kelso Reef,FL,2013,27.6,99
Kelso Reef,FL,2013,27.8,98
Kelso Reef,FL,2013,27.9,97
Kelso Reef,FL,2013,28,93
Kelso Reef,FL,2013,28.1,90
Kelso Reef,FL,2013,28.2,89
Kelso Reef,FL,2013,28.3,77
Kelso Reef,FL,2013,28.4,67
Kelso Reef,FL,2013,28.5,56
Kelso Reef,FL,2013,28.6,46
Kelso Reef,FL,2013,28.7,43
Kelso Reef,FL,2013,28.8,37
Kelso Reef,FL,2013,28.9,34
Kelso Reef,FL,2013,29,27
Kelso Reef,FL,2013,29.1,18
Kelso Reef,FL,2013,29.2,15
Kelso Reef,FL,2013,29.3,13
Kelso Reef,FL,2013,29.4,11
Kelso Reef,FL,2013,29.5,8
Kelso Reef,FL,2013,29.6,7
Kelso Reef,FL,2013,29.7,6
Kelso Reef,FL,2013,29.8,4
Kelso Reef,FL,2013,29.9,3
Kelso Reef,FL,2013,30.2,2
Kelso Reef,FL,2013,30.4,1
Kelso Reef,FL,2014,27.5,110
Kelso Reef,FL,2014,27.6,109
Kelso Reef,FL,2014,27.7,98
Kelso Reef,FL,2014,27.8,91
Kelso Reef,FL,2014,27.9,77
Kelso Reef,FL,2014,28,68
Kelso Reef,FL,2014,28.1,67
Kelso Reef,FL,2014,28.2,66
Kelso Reef,FL,2014,28.3,62
Kelso Reef,FL,2014,28.4,54
Kelso Reef,FL,2014,28.5,45
Kelso Reef,FL,2014,28.6,33
Kelso Reef,FL,2014,28.7,27
Kelso Reef,FL,2014,28.8,20
Kelso Reef,FL,2014,28.9,13
Kelso Reef,FL,2014,29,10
Kelso Reef,FL,2014,29.1,5
Kelso Reef,FL,2014,29.2,3
Kelso Reef,FL,2014,29.3,1
Kelso Reef,FL,2015,27.5,118
Kelso Reef,FL,2015,27.6,117
Kelso Reef,FL,2015,27.8,114
Kelso Reef,FL,2015,27.9,112
Kelso Reef,FL,2015,28,109
Kelso Reef,FL,2015,28.1,105
Kelso Reef,FL,2015,28.2,101
Kelso Reef,FL,2015,28.3,96
Kelso Reef,FL,2015,28.4,88
Kelso Reef,FL,2015,28.5,81
Kelso Reef,FL,2015,28.6,76
Kelso Reef,FL,2015,28.7,69
Kelso Reef,FL,2015,28.8,56
Kelso Reef,FL,2015,28.9,47
Kelso Reef,FL,2015,29,41
Kelso Reef,FL,2015,29.1,36
Kelso Reef,FL,2015,29.2,28
Kelso Reef,FL,2015,29.3,20
Kelso Reef,FL,2015,29.4,16
Kelso Reef,FL,2015,29.5,11
Kelso Reef,FL,2015,29.6,5
Kelso Reef,FL,2015,29.7,2
Kelso Reef,FL,2015,29.8,1
Kelso Reef,SL,1996,27.6,114
Kelso Reef,SL,1996,27.7,100
Kelso Reef,SL,1996,27.8,88
Kelso Reef,SL,1996,27.9,78
Kelso Reef,SL,1996,28,64
Kelso Reef,SL,1996,28.1,60
Kelso Reef,SL,1996,28.2,53
Kelso Reef,SL,1996,28.3,45
Kelso Reef,SL,1996,28.4,36
Kelso Reef,SL,1996,28.5,29
Kelso Reef,SL,1996,28.6,22
Kelso Reef,SL,1996,28.7,16
Kelso Reef,SL,1996,28.8,11
Kelso Reef,SL,1996,28.9,6
Kelso Reef,SL,1996,29,2
Kelso Reef,SL,1996,29.1,1
Kelso Reef,SL,1997,27.5,70
Kelso Reef,SL,1997,27.6,68
Kelso Reef,SL,1997,27.7,65
Kelso Reef,SL,1997,27.8,58
Kelso Reef,SL,1997,27.9,46
Kelso Reef,SL,1997,28,38
Kelso Reef,SL,1997,28.1,31
Kelso Reef,SL,1997,28.2,23
Kelso Reef,SL,1997,28.3,17
Kelso Reef,SL,1997,28.4,10
Kelso Reef,SL,1997,28.5,4
Kelso Reef,SL,1997,28.6,1
Kelso Reef,SL,1998,27.5,111
Kelso Reef,SL,1998,27.6,103
Kelso Reef,SL,1998,27.7,95
Kelso Reef,SL,1998,27.8,92
Kelso Reef,SL,1998,27.9,86
Kelso Reef,SL,1998,28,79
Kelso Reef,SL,1998,28.1,74
Kelso Reef,SL,1998,28.2,70
Kelso Reef,SL,1998,28.3,62
Kelso Reef,SL,1998,28.4,44
Kelso Reef,SL,1998,28.5,36
Kelso Reef,SL,1998,28.6,33
Kelso Reef,SL,1998,28.7,28
Kelso Reef,SL,1998,28.8,25
Kelso Reef,SL,1998,28.9,23
Kelso Reef,SL,1998,29,20
Kelso Reef,SL,1998,29.1,18
Kelso Reef,SL,1998,29.2,16
Kelso Reef,SL,1998,29.3,12
Kelso Reef,SL,1998,29.4,9
Kelso Reef,SL,1998,29.5,6
Kelso Reef,SL,1998,29.6,1
Kelso Reef,SL,1999,27.5,104
Kelso Reef,SL,1999,27.7,103
Kelso Reef,SL,1999,27.8,102
Kelso Reef,SL,1999,27.9,101
Kelso Reef,SL,1999,28,99
Kelso Reef,SL,1999,28.1,97
Kelso Reef,SL,1999,28.2,81
Kelso Reef,SL,1999,28.3,75
Kelso Reef,SL,1999,28.4,66
Kelso Reef,SL,1999,28.5,59
Kelso Reef,SL,1999,28.6,52
Kelso Reef,SL,1999,28.7,49
Kelso Reef,SL,1999,28.8,42
Kelso Reef,SL,1999,28.9,31
Kelso Reef,SL,1999,29,18
Kelso Reef,SL,1999,29.1,11
Kelso Reef,SL,1999,29.2,2
Kelso Reef,SL,1999,29.4,1
Kelso Reef,SL,2000,27.5,66
Kelso Reef,SL,2000,27.6,53
Kelso Reef,SL,2000,27.7,36
Kelso Reef,SL,2000,27.8,23
Kelso Reef,SL,2000,27.9,12
Kelso Reef,SL,2000,28,9
Kelso Reef,SL,2000,28.1,6
Kelso Reef,SL,2000,28.2,4
Kelso Reef,SL,2000,28.3,3
Kelso Reef,SL,2000,28.4,2
Kelso Reef,SL,2000,28.5,1
Kelso Reef,SL,2001,27.5,85
Kelso Reef,SL,2001,27.6,79
Kelso Reef,SL,2001,27.7,78
Kelso Reef,SL,2001,27.8,73
Kelso Reef,SL,2001,27.9,65
Kelso Reef,SL,2001,28,58
Kelso Reef,SL,2001,28.1,50
Kelso Reef,SL,2001,28.2,41
Kelso Reef,SL,2001,28.3,37
Kelso Reef,SL,2001,28.4,30
Kelso Reef,SL,2001,28.5,21
Kelso Reef,SL,2001,28.6,15
Kelso Reef,SL,2001,28.7,8
Kelso Reef,SL,2001,28.8,1
Kelso Reef,SL,2002,27.6,107
Kelso Reef,SL,2002,27.7,101
Kelso Reef,SL,2002,27.8,99
Kelso Reef,SL,2002,27.9,97
Kelso Reef,SL,2002,28,96
Kelso Reef,SL,2002,28.1,94
Kelso Reef,SL,2002,28.2,92
Kelso Reef,SL,2002,28.4,91
Kelso Reef,SL,2002,28.5,87
Kelso Reef,SL,2002,28.6,78
Kelso Reef,SL,2002,28.7,69
Kelso Reef,SL,2002,28.8,65
Kelso Reef,SL,2002,28.9,60
Kelso Reef,SL,2002,29,52
Kelso Reef,SL,2002,29.1,40
Kelso Reef,SL,2002,29.2,31
Kelso Reef,SL,2002,29.3,26
Kelso Reef,SL,2002,29.4,22
Kelso Reef,SL,2002,29.5,16
Kelso Reef,SL,2002,29.6,14
Kelso Reef,SL,2002,29.7,11
Kelso Reef,SL,2002,29.9,10
Kelso Reef,SL,2002,30,7
Kelso Reef,SL,2002,30.1,5
Kelso Reef,SL,2002,30.2,3
Kelso Reef,SL,2002,30.3,1
Kelso Reef,SL,2003,27.5,110
Kelso Reef,SL,2003,27.7,108
Kelso Reef,SL,2003,27.9,100
Kelso Reef,SL,2003,28,87
Kelso Reef,SL,2003,28.1,69
Kelso Reef,SL,2003,28.2,51
Kelso Reef,SL,2003,28.3,38
Kelso Reef,SL,2003,28.4,28
Kelso Reef,SL,2003,28.5,26
Kelso Reef,SL,2003,28.6,22
Kelso Reef,SL,2003,28.7,16
Kelso Reef,SL,2003,28.8,10
Kelso Reef,SL,2003,28.9,7
Kelso Reef,SL,2003,29.1,5
Kelso Reef,SL,2003,29.2,3
Kelso Reef,SL,2003,29.3,1
Kelso Reef,SL,2004,27.5,96
Kelso Reef,SL,2004,27.6,95
Kelso Reef,SL,2004,27.7,94
Kelso Reef,SL,2004,27.8,92
Kelso Reef,SL,2004,27.9,88
Kelso Reef,SL,2004,28,87
Kelso Reef,SL,2004,28.1,84
Kelso Reef,SL,2004,28.2,76
Kelso Reef,SL,2004,28.3,75
Kelso Reef,SL,2004,28.4,68
Kelso Reef,SL,2004,28.5,61
Kelso Reef,SL,2004,28.6,57
Kelso Reef,SL,2004,28.7,48
Kelso Reef,SL,2004,28.8,32
Kelso Reef,SL,2004,28.9,21
Kelso Reef,SL,2004,29,16
Kelso Reef,SL,2004,29.1,10
Kelso Reef,SL,2004,29.2,8
Kelso Reef,SL,2004,29.3,5
Kelso Reef,SL,2004,29.5,4
Kelso Reef,SL,2004,29.6,3
Kelso Reef,SL,2004,29.7,1
Kelso Reef,SL,2005,27.6,121
Kelso Reef,SL,2005,27.7,120
Kelso Reef,SL,2005,27.8,119
Kelso Reef,SL,2005,27.9,118
Kelso Reef,SL,2005,28,116
Kelso Reef,SL,2005,28.1,115
Kelso Reef,SL,2005,28.2,114
Kelso Reef,SL,2005,28.3,112
Kelso Reef,SL,2005,28.4,111
Kelso Reef,SL,2005,28.5,110
Kelso Reef,SL,2005,28.6,108
Kelso Reef,SL,2005,28.7,107
Kelso Reef,SL,2005,28.8,105
Kelso Reef,SL,2005,28.9,103
Kelso Reef,SL,2005,29,100
Kelso Reef,SL,2005,29.1,95
Kelso Reef,SL,2005,29.2,92
Kelso Reef,SL,2005,29.3,90
Kelso Reef,SL,2005,29.4,86
Kelso Reef,SL,2005,29.5,81
Kelso Reef,SL,2005,29.6,75
Kelso Reef,SL,2005,29.7,70
Kelso Reef,SL,2005,29.8,64
Kelso Reef,SL,2005,29.9,58
Kelso Reef,SL,2005,30,52
Kelso Reef,SL,2005,30.1,49
Kelso Reef,SL,2005,30.2,43
Kelso Reef,SL,2005,30.3,37
